City_ID,City,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
176,severnoye,56.3491,78.3619,-16.9,99,82,2.25,RU,"{'coord': {'lon': 78.3619, 'lat': 56.3491}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -16.9, 'feels_like': -22.61, 'temp_min': -16.9, 'temp_max': -16.9, 'pressure': 1036, 'humidity': 99, 'sea_level': 1036, 'grnd_level': 1020}, 'visibility': 3956, 'wind': {'speed': 2.25, 'deg': 174, 'gust': 4.23}, 'clouds': {'all': 82}, 'dt': 1738521367, 'sys': {'country': 'RU', 'sunrise': 1738550359, 'sunset': 1738581681}, 'timezone': 25200, 'id': 1492607, 'name': 'Severnoye', 'cod': 200}"
177,mount pearl,47.5166,-52.7813,-7.14,69,75,11.32,CA,"{'coord': {'lon': -52.7813, 'lat': 47.5166}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -7.6, 'feels_like': -14.6, 'temp_min': -8.15, 'temp_max': -7.14, 'pressure': 1020, 'humidity': 69, 'sea_level': 1020, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 11.32, 'deg': 290, 'gust': 15.95}, 'clouds': {'all': 75}, 'dt': 1738521368, 'sys': {'type': 2, 'id': 2004771, 'country': 'CA', 'sunrise': 1738493759, 'sunset': 1738528420}, 'timezone': -12600, 'id': 6082231, 'name': 'Mount Pearl', 'cod': 200}"
178,alice springs,-23.7,133.8833,27.75,36,4,3.6,AU,"{'coord': {'lon': 133.8833, 'lat': -23.7}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 27.75, 'feels_like': 27.21, 'temp_min': 27.75, 'temp_max': 27.75, 'pressure': 1007, 'humidity': 36, 'sea_level': 1007, 'grnd_level': 939}, 'visibility': 10000, 'wind': {'speed': 3.6, 'deg': 80}, 'clouds': {'all': 4}, 'dt': 1738521369, 'sys': {'type': 1, 'id': 9483, 'country': 'AU', 'sunrise': 1738529063, 'sunset': 1738576325}, 'timezone': 34200, 'id': 2077895, 'name': 'Alice Springs', 'cod': 200}"
179,karratha,-20.7377,116.8463,30.69,70,100,3.63,AU,"{'coord': {'lon': 116.8463, 'lat': -20.7377}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 30.69, 'feels_like': 36.78, 'temp_min': 30.69, 'temp_max': 30.69, 'pressure': 1002, 'humidity': 70, 'sea_level': 1002, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 3.63, 'deg': 308, 'gust': 4.2}, 'clouds': {'all': 100}, 'dt': 1738521370, 'sys': {'country': 'AU', 'sunrise': 1738533407, 'sunset': 1738580158}, 'timezone': 28800, 'id': 6620339, 'name': 'Karratha', 'cod': 200}"
180,zhaqsy,51.9083,67.3133,-4.24,99,100,2.53,KZ,"{'coord': {'lon': 67.3133, 'lat': 51.9083}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -4.24, 'feels_like': -8.08, 'temp_min': -4.24, 'temp_max': -4.24, 'pressure': 1037, 'humidity': 99, 'sea_level': 1037, 'grnd_level': 987}, 'visibility': 1067, 'wind': {'speed': 2.53, 'deg': 203, 'gust': 5.73}, 'clouds': {'all': 100}, 'dt': 1738521372, 'sys': {'country': 'KZ', 'sunrise': 1738465742, 'sunset': 1738498786}, 'timezone': 18000, 'id': 1517020, 'name': 'Zhaksy', 'cod': 200}"
181,tha khanon,9.0302,98.9529,21.33,84,0,0.32,TH,"{'coord': {'lon': 98.9529, 'lat': 9.0302}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 21.33, 'feels_like': 21.71, 'temp_min': 21.33, 'temp_max': 21.33, 'pressure': 1010, 'humidity': 84, 'sea_level': 1010, 'grnd_level': 993}, 'visibility': 10000, 'wind': {'speed': 0.32, 'deg': 265, 'gust': 0.3}, 'clouds': {'all': 0}, 'dt': 1738521374, 'sys': {'country': 'TH', 'sunrise': 1738539917, 'sunset': 1738582239}, 'timezone': 25200, 'id': 1152873, 'name': 'Tha Khanon', 'cod': 200}"
182,poretskoye,55.1974,46.3291,0.47,92,100,3.68,RU,"{'coord': {'lon': 46.3291, 'lat': 55.1974}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 0.47, 'feels_like': -3.48, 'temp_min': 0.47, 'temp_max': 0.47, 'pressure': 1019, 'humidity': 92, 'sea_level': 1019, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 3.68, 'deg': 211, 'gust': 7.61}, 'snow': {'1h': 0.1}, 'clouds': {'all': 100}, 'dt': 1738521375, 'sys': {'country': 'RU', 'sunrise': 1738471476, 'sunset': 1738503126}, 'timezone': 10800, 'id': 506286, 'name': 'Poretskoye', 'cod': 200}"
183,plesetsk,62.708,40.2916,-11.88,91,100,6.23,RU,"{'coord': {'lon': 40.2916, 'lat': 62.708}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': -11.88, 'feels_like': -18.88, 'temp_min': -11.88, 'temp_max': -11.88, 'pressure': 1021, 'humidity': 91, 'sea_level': 1021, 'grnd_level': 1005}, 'visibility': 603, 'wind': {'speed': 6.23, 'deg': 55, 'gust': 16.38}, 'snow': {'1h': 0.12}, 'clouds': {'all': 100}, 'dt': 1738521376, 'sys': {'country': 'RU', 'sunrise': 1738475188, 'sunset': 1738502312}, 'timezone': 10800, 'id': 509026, 'name': 'Plesetsk', 'cod': 200}"
184,ndele,8.4109,20.6473,27.79,18,100,2.74,CF,"{'coord': {'lon': 20.6473, 'lat': 8.4109}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 27.79, 'feels_like': 26.55, 'temp_min': 27.79, 'temp_max': 27.79, 'pressure': 1008, 'humidity': 18, 'sea_level': 1008, 'grnd_level': 952}, 'visibility': 10000, 'wind': {'speed': 2.74, 'deg': 19, 'gust': 10.55}, 'clouds': {'all': 100}, 'dt': 1738521377, 'sys': {'country': 'CF', 'sunrise': 1738472268, 'sunset': 1738514662}, 'timezone': 3600, 'id': 237379, 'name': 'Ndélé', 'cod': 200}"
185,nahiyat ash shinafiyah,31.5874,44.6602,13.36,24,0,3.46,IQ,"{'coord': {'lon': 44.6602, 'lat': 31.5874}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 13.36, 'feels_like': 11.38, 'temp_min': 13.36, 'temp_max': 13.36, 'pressure': 1022, 'humidity': 24, 'sea_level': 1022, 'grnd_level': 1019}, 'visibility': 10000, 'wind': {'speed': 3.46, 'deg': 299, 'gust': 3.4}, 'clouds': {'all': 0}, 'dt': 1738521378, 'sys': {'country': 'IQ', 'sunrise': 1738468420, 'sunset': 1738506983}, 'timezone': 10800, 'id': 98589, 'name': 'Nāḩiyat ash Shināfīyah', 'cod': 200}"
186,lubango,-14.9172,13.4925,17.09,92,45,1.81,AO,"{'coord': {'lon': 13.4925, 'lat': -14.9172}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 17.09, 'feels_like': 17.26, 'temp_min': 17.09, 'temp_max': 17.09, 'pressure': 1011, 'humidity': 92, 'sea_level': 1011, 'grnd_level': 826}, 'visibility': 10000, 'wind': {'speed': 1.81, 'deg': 272, 'gust': 2.19}, 'rain': {'1h': 0.1}, 'clouds': {'all': 45}, 'dt': 1738521380, 'sys': {'country': 'AO', 'sunrise': 1738472261, 'sunset': 1738518104}, 'timezone': 3600, 'id': 3347762, 'name': 'Lubango', 'cod': 200}"
187,varadero,23.1536,-81.2514,30.42,81,27,8.62,CU,"{'coord': {'lon': -81.2514, 'lat': 23.1536}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 30.42, 'feels_like': 37.42, 'temp_min': 30.42, 'temp_max': 30.42, 'pressure': 1017, 'humidity': 81, 'sea_level': 1017, 'grnd_level': 1015}, 'visibility': 10000, 'wind': {'speed': 8.62, 'deg': 59, 'gust': 8.99}, 'clouds': {'all': 27}, 'dt': 1738521381, 'sys': {'type': 1, 'id': 7254, 'country': 'CU', 'sunrise': 1738497863, 'sunset': 1738537983}, 'timezone': -18000, 'id': 3534632, 'name': 'Varadero', 'cod': 200}"
188,saipan,15.1355,145.701,27.39,78,75,4.12,MP,"{'coord': {'lon': 145.701, 'lat': 15.1355}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 27.39, 'feels_like': 30.4, 'temp_min': 27.39, 'temp_max': 27.39, 'pressure': 1009, 'humidity': 78, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 4.12, 'deg': 90}, 'clouds': {'all': 75}, 'dt': 1738521382, 'sys': {'type': 1, 'id': 7855, 'country': 'MP', 'sunrise': 1738529150, 'sunset': 1738570564}, 'timezone': 36000, 'id': 4041552, 'name': 'Saipan', 'cod': 200}"
189,mathba,22.2855,89.9629,20.69,94,96,1.04,BD,"{'coord': {'lon': 89.9629, 'lat': 22.2855}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 20.69, 'feels_like': 21.27, 'temp_min': 20.69, 'temp_max': 20.69, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 1.04, 'deg': 193, 'gust': 1.03}, 'clouds': {'all': 96}, 'dt': 1738521384, 'sys': {'country': 'BD', 'sunrise': 1738543087, 'sunset': 1738583384}, 'timezone': 21600, 'id': 1185173, 'name': 'Mathba', 'cod': 200}"
190,seydi,39.4816,62.9137,2.52,59,0,3.8,TM,"{'coord': {'lon': 62.9137, 'lat': 39.4816}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 2.52, 'feels_like': -1.06, 'temp_min': 2.52, 'temp_max': 2.52, 'pressure': 1026, 'humidity': 59, 'sea_level': 1026, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 3.8, 'deg': 39, 'gust': 4.72}, 'clouds': {'all': 0}, 'dt': 1738521385, 'sys': {'country': 'TM', 'sunrise': 1738464901, 'sunset': 1738501739}, 'timezone': 18000, 'id': 1218420, 'name': 'Seydi', 'cod': 200}"
191,panama city beach,30.1766,-85.8055,22.07,63,0,3.09,US,"{'coord': {'lon': -85.8055, 'lat': 30.1766}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 20.77, 'feels_like': 20.55, 'temp_min': 20, 'temp_max': 22.07, 'pressure': 1022, 'humidity': 63, 'sea_level': 1022, 'grnd_level': 1021}, 'visibility': 10000, 'wind': {'speed': 3.09, 'deg': 130}, 'clouds': {'all': 0}, 'dt': 1738521386, 'sys': {'type': 2, 'id': 2012063, 'country': 'US', 'sunrise': 1738499582, 'sunset': 1738538450}, 'timezone': -21600, 'id': 4167695, 'name': 'Panama City Beach', 'cod': 200}"
192,newman,37.3138,-121.0208,17.81,74,100,0.89,US,"{'coord': {'lon': -121.0208, 'lat': 37.3138}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 16.69, 'feels_like': 16.35, 'temp_min': 16.69, 'temp_max': 17.81, 'pressure': 1019, 'humidity': 74, 'sea_level': 1019, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 0.89, 'deg': 360, 'gust': 3.13}, 'clouds': {'all': 100}, 'dt': 1738521387, 'sys': {'type': 2, 'id': 2020306, 'country': 'US', 'sunrise': 1738508765, 'sunset': 1738546172}, 'timezone': -28800, 'id': 5376870, 'name': 'Newman', 'cod': 200}"
193,waingapu,-9.6567,120.2641,25.66,90,100,1.65,ID,"{'coord': {'lon': 120.2641, 'lat': -9.6567}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 25.66, 'feels_like': 26.63, 'temp_min': 25.66, 'temp_max': 25.66, 'pressure': 1006, 'humidity': 90, 'sea_level': 1006, 'grnd_level': 989}, 'visibility': 10000, 'wind': {'speed': 1.65, 'deg': 264, 'gust': 2.76}, 'clouds': {'all': 100}, 'dt': 1738521389, 'sys': {'country': 'ID', 'sunrise': 1738533455, 'sunset': 1738578470}, 'timezone': 28800, 'id': 1622318, 'name': 'Waingapu', 'cod': 200}"
194,halifax,44.6453,-63.5724,-8.0,60,7,5.66,CA,"{'coord': {'lon': -63.5724, 'lat': 44.6453}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': -8.21, 'feels_like': -15.21, 'temp_min': -10.06, 'temp_max': -8, 'pressure': 1033, 'humidity': 60, 'sea_level': 1033, 'grnd_level': 1025}, 'visibility': 10000, 'wind': {'speed': 5.66, 'deg': 10, 'gust': 8.75}, 'clouds': {'all': 7}, 'dt': 1738521390, 'sys': {'type': 2, 'id': 2019613, 'country': 'CA', 'sunrise': 1738495913, 'sunset': 1738531446}, 'timezone': -14400, 'id': 6324729, 'name': 'Halifax', 'cod': 200}"
195,damaturu,11.747,11.9608,25.86,17,0,4.18,NG,"{'coord': {'lon': 11.9608, 'lat': 11.747}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 25.86, 'feels_like': 24.95, 'temp_min': 25.86, 'temp_max': 25.86, 'pressure': 1011, 'humidity': 17, 'sea_level': 1011, 'grnd_level': 969}, 'visibility': 10000, 'wind': {'speed': 4.18, 'deg': 14, 'gust': 5.4}, 'clouds': {'all': 0}, 'dt': 1738521391, 'sys': {'country': 'NG', 'sunrise': 1738474599, 'sunset': 1738516501}, 'timezone': 3600, 'id': 2345521, 'name': 'Damaturu', 'cod': 200}"
196,truth or consequences,33.1284,-107.2528,15.08,21,0,2.06,US,"{'coord': {'lon': -107.2528, 'lat': 33.1284}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 14.5, 'feels_like': 12.55, 'temp_min': 14.13, 'temp_max': 15.08, 'pressure': 1018, 'humidity': 21, 'sea_level': 1018, 'grnd_level': 857}, 'visibility': 10000, 'wind': {'speed': 2.06, 'deg': 130}, 'clouds': {'all': 0}, 'dt': 1738521392, 'sys': {'type': 1, 'id': 6005, 'country': 'US', 'sunrise': 1738505016, 'sunset': 1738543312}, 'timezone': -25200, 'id': 5495292, 'name': 'Truth or Consequences', 'cod': 200}"
197,kolonia town,6.964,158.206,28.0,83,100,2.57,FM,"{'coord': {'lon': 158.206, 'lat': 6.964}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 28, 'feels_like': 32.57, 'temp_min': 28, 'temp_max': 28, 'pressure': 1006, 'humidity': 83, 'sea_level': 1006, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 2.57, 'deg': 110}, 'rain': {'1h': 0.13}, 'clouds': {'all': 100}, 'dt': 1738521393, 'sys': {'type': 1, 'id': 7907, 'country': 'FM', 'sunrise': 1738525547, 'sunset': 1738568165}, 'timezone': 39600, 'id': 2082038, 'name': 'Kolonia Town', 'cod': 200}"
198,igarka,67.4667,86.5833,-32.48,95,6,1.42,RU,"{'coord': {'lon': 86.5833, 'lat': 67.4667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -32.48, 'feels_like': -38.52, 'temp_min': -32.48, 'temp_max': -32.48, 'pressure': 1049, 'humidity': 95, 'sea_level': 1049, 'grnd_level': 1046}, 'visibility': 10000, 'wind': {'speed': 1.42, 'deg': 84, 'gust': 1.37}, 'clouds': {'all': 6}, 'dt': 1738521395, 'sys': {'country': 'RU', 'sunrise': 1738552658, 'sunset': 1738575435}, 'timezone': 25200, 'id': 1505991, 'name': 'Igarka', 'cod': 200}"
199,khor,47.8861,134.9464,-20.77,99,100,1.12,RU,"{'coord': {'lon': 134.9464, 'lat': 47.8861}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -20.77, 'feels_like': -20.77, 'temp_min': -20.77, 'temp_max': -20.77, 'pressure': 1021, 'humidity': 99, 'sea_level': 1021, 'grnd_level': 1015}, 'visibility': 3289, 'wind': {'speed': 1.12, 'deg': 46, 'gust': 1.02}, 'clouds': {'all': 100}, 'dt': 1738521396, 'sys': {'country': 'RU', 'sunrise': 1738535125, 'sunset': 1738569752}, 'timezone': 36000, 'id': 2022317, 'name': 'Khor', 'cod': 200}"
200,touros,-5.1989,-35.4608,29.07,65,100,5.92,BR,"{'coord': {'lon': -35.4608, 'lat': -5.1989}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 29.07, 'feels_like': 31.98, 'temp_min': 29.07, 'temp_max': 29.07, 'pressure': 1008, 'humidity': 65, 'sea_level': 1008, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 5.92, 'deg': 117, 'gust': 6.96}, 'clouds': {'all': 100}, 'dt': 1738521398, 'sys': {'country': 'BR', 'sunrise': 1738484747, 'sunset': 1738529117}, 'timezone': -10800, 'id': 3386213, 'name': 'Touros', 'cod': 200}"
201,tefe,-3.3542,-64.7114,31.06,84,40,2.57,BR,"{'coord': {'lon': -64.7114, 'lat': -3.3542}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 31.06, 'feels_like': 38.06, 'temp_min': 31.06, 'temp_max': 31.06, 'pressure': 1004, 'humidity': 84, 'sea_level': 1004, 'grnd_level': 999}, 'visibility': 10000, 'wind': {'speed': 2.57, 'deg': 20}, 'clouds': {'all': 40}, 'dt': 1738521399, 'sys': {'type': 1, 'id': 8438, 'country': 'BR', 'sunrise': 1738491903, 'sunset': 1738536003}, 'timezone': -14400, 'id': 3661944, 'name': 'Tefé', 'cod': 200}"
202,saudarkrokur,65.7461,-19.6394,-3.6,79,81,3.47,IS,"{'coord': {'lon': -19.6394, 'lat': 65.7461}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -3.6, 'feels_like': -8.27, 'temp_min': -3.6, 'temp_max': -3.6, 'pressure': 988, 'humidity': 79, 'sea_level': 988, 'grnd_level': 959}, 'visibility': 10000, 'wind': {'speed': 3.47, 'deg': 154, 'gust': 3.83}, 'clouds': {'all': 81}, 'dt': 1738521400, 'sys': {'country': 'IS', 'sunrise': 1738490922, 'sunset': 1738515347}, 'timezone': 0, 'id': 2627309, 'name': 'Sauðarkrokur', 'cod': 200}"
203,la passe,45.5549,-0.8967,6.37,70,0,1.5,FR,"{'coord': {'lon': -0.8967, 'lat': 45.5549}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 6.37, 'feels_like': 5.51, 'temp_min': 6.37, 'temp_max': 6.37, 'pressure': 1024, 'humidity': 70, 'sea_level': 1024, 'grnd_level': 1022}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 80, 'gust': 1.59}, 'clouds': {'all': 0}, 'dt': 1738521401, 'sys': {'country': 'FR', 'sunrise': 1738481016, 'sunset': 1738516256}, 'timezone': 3600, 'id': 3026644, 'name': 'La Passe', 'cod': 200}"
204,yuzhno-kurilsk,44.0306,145.8556,-6.93,81,5,0.8,RU,"{'coord': {'lon': 145.8556, 'lat': 44.0306}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -6.93, 'feels_like': -6.93, 'temp_min': -6.93, 'temp_max': -6.93, 'pressure': 1017, 'humidity': 81, 'sea_level': 1017, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 0.8, 'deg': 18, 'gust': 0.83}, 'clouds': {'all': 5}, 'dt': 1738521402, 'sys': {'country': 'RU', 'sunrise': 1738531935, 'sunset': 1738567705}, 'timezone': 39600, 'id': 2119447, 'name': 'Yuzhno-Kurilsk', 'cod': 200}"
205,chonchi,-42.6128,-73.8092,16.73,41,100,3.5,CL,"{'coord': {'lon': -73.8092, 'lat': -42.6128}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 16.73, 'feels_like': 15.53, 'temp_min': 16.73, 'temp_max': 16.73, 'pressure': 1013, 'humidity': 41, 'sea_level': 1013, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 3.5, 'deg': 262, 'gust': 4.73}, 'clouds': {'all': 100}, 'dt': 1738521403, 'sys': {'type': 2, 'id': 2043794, 'country': 'CL', 'sunrise': 1738490397, 'sunset': 1738541877}, 'timezone': -10800, 'id': 3894871, 'name': 'Chonchi', 'cod': 200}"
206,east london,-33.0153,27.9116,23.25,72,96,4.41,ZA,"{'coord': {'lon': 27.9116, 'lat': -33.0153}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 23.25, 'feels_like': 23.51, 'temp_min': 23.25, 'temp_max': 23.25, 'pressure': 1015, 'humidity': 72, 'sea_level': 1015, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 4.41, 'deg': 235, 'gust': 6.04}, 'clouds': {'all': 96}, 'dt': 1738521404, 'sys': {'country': 'ZA', 'sunrise': 1738467156, 'sunset': 1738516287}, 'timezone': 7200, 'id': 1006984, 'name': 'East London', 'cod': 200}"
207,blenheim,-41.516,173.9528,11.4,93,100,2.14,NZ,"{'coord': {'lon': 173.9528, 'lat': -41.516}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 11.4, 'feels_like': 11.02, 'temp_min': 11.4, 'temp_max': 11.4, 'pressure': 1021, 'humidity': 93, 'sea_level': 1021, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 2.14, 'deg': 280, 'gust': 2.68}, 'clouds': {'all': 100}, 'dt': 1738521405, 'sys': {'type': 2, 'id': 2007091, 'country': 'NZ', 'sunrise': 1738517513, 'sunset': 1738568639}, 'timezone': 46800, 'id': 6243926, 'name': 'Blenheim', 'cod': 200}"
208,thompson,55.7435,-97.8558,-17.91,71,100,4.63,CA,"{'coord': {'lon': -97.8558, 'lat': 55.7435}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': -17.91, 'feels_like': -24.91, 'temp_min': -17.91, 'temp_max': -17.91, 'pressure': 1013, 'humidity': 71, 'sea_level': 1013, 'grnd_level': 984}, 'visibility': 4828, 'wind': {'speed': 4.63, 'deg': 50, 'gust': 8.75}, 'snow': {'1h': 0.33}, 'clouds': {'all': 100}, 'dt': 1738521407, 'sys': {'type': 1, 'id': 935, 'country': 'CA', 'sunrise': 1738506164, 'sunset': 1738537653}, 'timezone': -21600, 'id': 6165406, 'name': 'Thompson', 'cod': 200}"
209,brokopondo,4.75,-55.1667,27.46,69,100,1.81,SR,"{'coord': {'lon': -55.1667, 'lat': 4.75}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 27.46, 'feels_like': 29.55, 'temp_min': 27.46, 'temp_max': 27.46, 'pressure': 1008, 'humidity': 69, 'sea_level': 1008, 'grnd_level': 999}, 'visibility': 10000, 'wind': {'speed': 1.81, 'deg': 9, 'gust': 4.27}, 'clouds': {'all': 100}, 'dt': 1738521408, 'sys': {'country': 'SR', 'sunrise': 1738490196, 'sunset': 1738533128}, 'timezone': -10800, 'id': 3384481, 'name': 'Distrikt Brokopondo', 'cod': 200}"
210,tacarigua,10.0862,-67.9198,33.02,29,100,2.06,VE,"{'coord': {'lon': -67.9198, 'lat': 10.0862}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 33.02, 'feels_like': 31.89, 'temp_min': 33.02, 'temp_max': 33.02, 'pressure': 1009, 'humidity': 29, 'sea_level': 1009, 'grnd_level': 937}, 'visibility': 10000, 'wind': {'speed': 2.06, 'deg': 110}, 'clouds': {'all': 100}, 'dt': 1738521409, 'sys': {'type': 1, 'id': 8750, 'country': 'VE', 'sunrise': 1738493646, 'sunset': 1738535800}, 'timezone': -14400, 'id': 3646062, 'name': 'Tacarigua', 'cod': 200}"
